Time(s),CH1(V)
0.0,-0.054158992088758184
5.0000454549586815e-05,-0.05685070653087903
0.00010000090909917363,0.045581554493476686
0.00015000136364876044,-0.05808037331666519
0.00020000181819834726,-0.06337510832026519
0.0002500022727479341,-0.02956700158452191
0.0003000027272975209,0.03607099037122504
0.00035000318184710773,-0.005972553222932667
0.0004000036363966945,0.032954495572557356
0.0004500040909462813,-0.05061853951353751
0.0005000045454958682,-0.039710226001731116
0.000550005000045455,-0.00294855558998418
0.0006000054545950418,-0.04991579928752138
0.0006500059091446286,-0.03388412136093552
0.0007000063636942155,0.05184641451906819
0.0007500068182438023,0.014845329930101795
0.000800007272793389,-0.029489067772929797
0.0008500077273429758,0.01819838400413127
0.0009000081818925626,-0.05636958403781889
0.0009500086364421495,-0.0028081341936033784
0.0010000090909917363,0.034309071401853186
0.001050009545541323,0.0321850583855079
0.00110001000009091,-0.024019675223932162
0.0011500104546404968,-0.013186837379819369
0.0012000109091900835,-0.05655031836563988
0.0012500113637396704,-0.03938939713943715
0.001300011818289257,-0.09246701180015716
0.001350012272838844,0.09638850158838361
0.001400012727388431,-0.04563376622323871
0.0014500131819380176,-0.03692441012938347
0.0015000136364876045,0.0035090235918658133
0.0015500140910371912,0.055937527597537305
0.001600014545586778,-0.03064541310820227
0.001650015000136365,-0.03852233392751891
0.0017000154546859517,0.029806083848911383
0.0017500159092355386,-0.05506353850831858
0.0018000163637851253,0.01053217910896322
0.0018500168183347122,0.016805569491307945
0.001900017272884299,-0.015433324034416981
0.0019500177274338858,0.028078997337886706
0.0020000181819834727,-0.0316536854135541
0.0020500186365330596,-0.02706810110594779
0.002100019091082646,-0.022681331786626
0.002150019545632233,-0.029197131551231707
0.00220002000018182,-0.034990633400239474
0.0022500204547314068,-0.01863385267602274
0.0023000209092809937,-0.020509498679275255
0.00235002136383058,-0.002422530405308502
0.002400021818380167,-0.04390065467709145
0.002450022272929754,-0.06435528612173172
0.002500022727479341,-0.08402635053736301
0.0025500231820289277,0.029792589126411792
0.002600023636578514,0.04197176191608685
0.002650024091128101,-0.08547715918468467
0.002700024545677688,0.0356470352441032
0.002750025000227275,-0.09549546616668422
0.002800025454776862,0.0474006490046728
0.0028500259093264483,-0.010440165137440314
0.002900026363876035,0.023729058094278402
0.002950026818425622,-0.14311553690982776
0.003000027272975209,0.033628913440539296
0.003050027727524796,0.01687052554401519
0.0031000281820743824,-0.15589904551165304
0.0031500286366239693,-0.005610301478331754
0.003200029091173556,0.00993602119201478
0.003250029545723143,-0.12121293763116037
0.00330003000027273,0.03013287358253949
0.0033500304548223165,0.03187555603835835
0.0034000309093719034,-0.029879631018345943
0.0034500313639214903,-0.13078912093937184
0.003500031818471077,-0.004374777091301994
0.003550032273020664,0.061711782073371586
0.0036000327275702505,-0.031153402634964487
0.0036500331821198375,0.011992872842492378
0.0037000336366694244,-0.007111145301989475
0.0037500340912190113,0.028705919820968095
0.003800034545768598,-0.048626790050467716
0.0038500350003181846,-0.04189914559735507
0.0039000354548677715,-0.044303699758399546
0.0039500359094173584,-0.008157419805066306
0.004000036363966945,-0.01885219070499166
0.004050036818516532,-0.07100044549126952
0.004100037273066119,-0.010002044265799672
0.004150037727615706,0.06064379927072527
0.004200038182165292,-0.06135549687806745
0.004250038636714879,-0.07304639995350405
0.004300039091264466,-0.1264847739772159
0.004350039545814053,0.017377207677863254
0.00440004000036364,-0.06760413865465975
0.004450040454913227,0.008252657958194154
0.0045000409094628135,-0.05294205505270415
0.0045500413640124,-0.0184049905951857
0.004600041818561987,-0.004701224221488707
0.004650042273111574,-0.09262224230904634
0.00470004272766116,-0.03234290077268599
0.004750043182210747,-0.09033124994631224
0.004800043636760334,-0.013072980500941696
0.004850044091309921,-0.1457525392300883
0.004900044545859508,0.03866061507189916
0.004950045000409095,-0.0007688232255630388
0.005000045454958682,0.004109482393001941
0.005050045909508269,-0.11537851483968588
0.0051000463640578555,-0.030859232302580447
0.005150046818607442,-0.04960556444823826
0.005200047273157028,-0.053231007913799894
0.005250047727706615,-0.07611282827954745
0.005300048182256202,0.0728709448371871
0.005350048636805789,-0.03329375552103536
0.005400049091355376,0.031242645135571477
0.005450049545904963,0.0343955826814441
0.00550005000045455,-0.020637801610190354
0.005550050455004137,0.0818418663369121
0.005600050909553724,-0.008542547461639747
0.0056500513641033106,0.024286210100670048
0.005700051818652897,-0.09067598481048367
0.0057500522732024835,-0.09194402394696616
0.00580005272775207,-0.04294993831157346
0.005850053182301657,0.08248808204093253
0.005900053636851244,-0.030919201975799837
0.005950054091400831,-0.023170703353281964
0.006000054545950418,0.0008348567567424154
0.006050055000500005,-0.022732586835049737
0.006100055455049592,0.018379253684531735
0.006150055909599179,0.0756665922520494
0.006200056364148765,0.04094343235539363
0.006250056818698352,-0.019872477087195292
0.0063000572732479386,-0.03112646573330164
0.0063500577277975255,-0.014408801797882093
0.006400058182347112,-0.030409305525728784
0.006450058636896699,0.03334724786474274
0.006500059091446286,-0.032968010413129065
0.006550059545995873,0.030627821222696628
0.00660006000054546,0.07065840641223282
0.006650060455095046,-0.13233078898686942
0.006700060909644633,0.021090238594696574
0.00675006136419422,-0.047735100448148
0.006800061818743807,-0.0703701559385864
0.006850062273293394,0.0694930940382467
0.0069000627278429805,-0.029551091732638365
0.0069500631823925674,-0.08688506684236584
0.007000063636942154,0.01960569731055728
0.007050064091491741,0.03643365350872238
0.007100064546041328,0.11629591608993926
0.007150065000590914,-0.00215078212816889
0.007200065455140501,0.09143421943794129
0.007250065909690088,0.03073915036500135
0.007300066364239675,-0.15529078776975677
0.007350066818789262,-0.057053078444292346
0.007400067273338849,0.08400826258288387
0.007450067727888436,0.007855898690025292
0.0075000681824380225,-0.03643074022957485
0.007550068636987609,-0.10007838067769013
0.007600069091537196,0.007941382835773397
0.007650069546086782,0.1124391006042335
0.007700070000636369,-0.05957370058401393
0.007750070455185956,0.1322663098182888
0.007800070909735543,-0.0795688109763842
0.00785007136428513,-0.0061661527369122095
0.007900071818834717,0.018143394018493984
0.007950072273384304,0.07800546588827623
0.00800007272793389,-0.04284551446996294
0.008050073182483478,0.0634985025362757
0.008100073637033064,-0.0010423891322591979
0.008150074091582651,-0.01739493841267692
0.008200074546132238,-0.06246368466119943
0.008250075000681825,-0.04024585849321265
0.008300075455231412,0.03754177390404229
0.008350075909780999,0.029247858657862214
0.008400076364330584,-0.04765496664645046
0.008450076818880171,0.06475525187310721
0.008500077273429758,-0.053241399939014264
0.008550077727979345,0.0060546531962158735
0.008600078182528932,0.059330725038067245
0.008650078637078519,-0.002709036161413659
0.008700079091628106,-0.08176283654330024
0.008750079546177692,0.031223257759009408
0.00880008000072728,-0.010959342155835734
0.008850080455276866,-0.07921360253714776
0.008900080909826453,-0.05262406892230739
0.00895008136437604,0.09046656299529107
0.009000081818925627,-0.020529474386247575
0.009050082273475214,-0.09161035498410508
0.0091000827280248,0.06605750955917782
0.009150083182574388,0.03858063839798596
0.009200083637123975,0.028131408335448478
0.009250084091673562,0.08862197398774403
0.009300084546223148,0.013947933537654838
0.009350085000772735,-0.03603938841031426
0.00940008545532232,0.05456787623003089
0.009450085909871907,-0.11837703411562818
0.009500086364421494,-0.08077163470783187
0.009550086818971081,0.04309376205979734
0.009600087273520668,0.060185144404353616
0.009650087728070255,-0.017686744726716063
0.009700088182619842,-0.05219005615915842
0.009750088637169429,-0.0020299548684957758
0.009800089091719016,-0.05827776389157713
0.009850089546268603,-0.042400041826945685
0.00990009000081819,0.003563673547585378
0.009950090455367776,0.01870712352404467
0.010000090909917363,0.019084382974094306
0.01005009136446695,-0.0818160846753608
0.010100091819016537,-0.07362293797946336
0.010150092273566124,-0.01614116792778518
0.010200092728115711,0.03529083878988914
0.010250093182665298,0.07607106587684691
0.010300093637214885,0.07617054035673256
0.01035009409176447,0.03563955086081521
0.010400094546314057,-0.025198681990211295
0.010450095000863644,0.018880069856845955
0.01050009545541323,-0.11413815145727639
0.010550095909962818,0.07317789185612394
0.010600096364512404,0.019767564420108585
0.010650096819061991,0.013714950547187521
0.010700097273611578,0.03399332729711217
0.010750097728161165,0.04643461543278503
0.010800098182710752,0.023715703496932687
0.010850098637260339,0.05433508467920939
0.010900099091809926,-0.07866332140497856
0.010950099546359513,-0.0403239942359131
0.0110001000009091,0.029589841518387075
0.011050100455458687,0.023244897206748338
0.011100100910008273,-0.12274754818674691
0.01115010136455786,-0.029509041857475576
0.011200101819107447,-0.09499591085107713
0.011250102273657034,0.05167962154745025
0.011300102728206621,-0.06494107743468694
0.011350103182756206,0.008836846425204367
0.011400103637305793,0.018476113879644353
0.01145010409185538,0.059819546694316404
0.011500104546404967,0.04924062352399594
0.011550105000954554,-0.06811598914059293
0.01160010545550414,-0.06646281393840461
0.011650105910053728,-0.15800046589259384
0.011700106364603315,0.004429666466807104
0.011750106819152902,-0.009707274763955016
0.011800107273702488,-0.051820195586789915
0.011850107728252075,-0.011299976341514105
0.011900108182801662,-0.020538409538466466
0.011950108637351249,0.02421999055013992
0.012000109091900836,0.03175611291589669
0.012050109546450423,0.038834910742859205
0.01210011000100001,-0.06470697099526757
0.012150110455549597,0.006106016695476658
0.012200110910099184,-0.020913601028427674
0.01225011136464877,0.07549120119297273
0.012300111819198357,-0.055158986936490156
0.012350112273747943,-0.03219364073677783
0.01240011272829753,0.084647330414548
0.012450113182847116,0.04958438207344794
0.012500113637396703,-0.056068766820318784
0.01255011409194629,-0.06497368920488121
0.012600114546495877,0.05036285378470262
0.012650115001045464,-0.018886629660862138
0.012700115455595051,-0.05796962344073821
0.012750115910144638,-0.08205420134527462
0.012800116364694225,0.055229024880502645
0.012850116819243812,-0.1128309138780206
0.012900117273793399,0.0810104777996969
0.012950117728342985,0.039857070179937865
0.013000118182892572,0.07392524595461805
0.01305011863744216,-0.03526140789599205
0.013100119091991746,-0.032819179099485965
0.013150119546541333,-0.037751663647226416
0.01320012000109092,-0.04895166751017521
0.013250120455640507,0.0453965531688731
0.013300120910190092,-0.09355664831415514
0.013350121364739679,-0.04766593759091917
0.013400121819289266,-0.06189726987817559
0.013450122273838853,-0.08902819991114494
0.01350012272838844,-0.01934540006595882
0.013550123182938027,0.025670897781725335
0.013600123637487613,-0.0008858903851210083
0.0136501240920372,0.022692120981261037
0.013700124546586787,0.04915923514042423
0.013750125001136374,0.0457810993235368
0.013800125455685961,-0.021675347006579457
0.013850125910235548,0.021134716678744024
0.013900126364785135,0.0004287819480749168
0.013950126819334722,-0.09416887629227941
0.014000127273884309,-0.02860030183608972
0.014050127728433896,-0.025275960622225285
0.014100128182983482,-0.04291562652311055
0.01415012863753307,0.013641070916119146
