Time(s),CH1(V)
4343,0.015003523
4344,0.01435614
4345,0.010849959
4346,0.011415577
4347,0.011281174
4348,0.007121401
4349,0.0052196826
4350,0.004530694
4351,0.0030636108
4352,0.0026967514
4353,0.0026122546
4354,0.00822518
4355,0.010471453
4356,0.013601121
4357,0.0139133325
4358,0.01688227
4359,0.014822359
4360,0.01422097
4361,0.010562191
4362,0.0077031483
4363,0.004522509
4364,0.002698344
4365,-0.002982998
4366,-0.0029307432
4367,-0.0055259797
4368,-0.002461824
4369,-0.0035137485
4370,0.0031803919
4371,0.0041068993
4372,0.008283047
4373,0.009315664
4374,0.0117273275
4375,0.010819558
4376,0.011255151
4377,0.008040583
4378,0.008354766
4379,0.0021845766
4380,0.0018720644
4381,-0.00047397762
4382,4.8680075e-05
4383,-0.0066708736
4384,-0.0070194844
4385,-0.0049395394
4386,-0.0029838337
4387,-0.004757617
4388,-0.0010205238
4389,0.00025657535
4390,0.0021305955
4391,0.0008788013
4392,0.003825076
4393,0.0033729144
4394,0.006638872
4395,0.003867974
4396,0.004345967
4397,0.0061124256
4398,0.0075149136
4399,0.006300289
4400,0.004429158
4401,0.0037079637
4402,0.0020474277
4403,-0.002040647
4404,-0.0022194288
4405,-0.0032631708
4406,-0.0027318755
4407,-0.005366948
4408,-0.0039424687
4409,-0.001669274
4410,-0.004242386
4411,0.0009891202
4412,0.0053268443
4413,0.009235981
4414,0.0075724544
4415,0.009340911
4416,0.008824423
4417,0.004458566
4418,-0.003680299
4419,-0.0074354936
4420,-0.015466741
4421,-0.023083305
4422,-0.032552004
4423,-0.02937317
4424,-0.032143805
4425,-0.029847097
4426,-0.028934218
4427,-0.020441001
4428,-0.018224197
4429,-0.014044868
4430,-0.011119006
4431,-0.005233655
4432,-0.0027636613
4433,-0.003118983
4434,-0.010860721
4435,-0.013534273
4436,-0.025752252
4437,-0.03486078
4438,-0.044805393
4439,-0.042818595
4440,-0.04288729
4441,-0.03898012
4442,-0.032550298
4443,-0.022212852
4444,-0.017498178
4445,-0.011037656
4446,-0.0065030972
4447,0.0008057226
4448,-0.0005824627
4449,0.004312786
4450,0.00517388
4451,0.0037944592
4452,-0.0043062516
4453,-0.0055636116
4454,-0.008121832
4455,-0.012876758
4456,-0.014715375
4457,-0.0114533845
4458,-0.008527043
4459,-0.0049407203
4460,-0.0005880914
4461,0.0075054853
4462,0.012145138
4463,0.015194969
4464,0.015417225
4465,0.01809197
4466,0.02013768
4467,0.016376289
4468,0.016789451
4469,0.01691498
4470,0.021652076
4471,0.019047357
4472,0.0173696
4473,0.015952932
4474,0.014998641
4475,0.010355608
4476,0.010202082
4477,0.011281093
4478,0.01401915
4479,0.009938522
4480,0.01631852
4481,0.017181236
4482,0.017858906
4483,0.016373415
4484,0.019657502
4485,0.019447459
4486,0.018185925
4487,0.01748204
4488,0.019426782
4489,0.016285881
4490,0.014844979
4491,0.013050508
4492,0.014555062
4493,0.0037734075
4494,0.0012912357
4495,-0.0008731188
4496,0.0026963877
4497,0.0032920914
4498,0.008251015
4499,0.014512913
4500,0.020845277
4501,0.0234853
4502,0.024681322
4503,0.024872007
4504,0.026855951
4505,0.024275634
4506,0.02458369
4507,0.02436701
4508,0.024361275
4509,0.019673085
4510,0.016763762
4511,0.016324893
4512,0.015918037
4513,0.0138199
4514,0.016066803
4515,0.01966935
4516,0.025311995
4517,0.026299696
4518,0.034980487
4519,0.037806865
4520,0.039199635
4521,0.03942751
4522,0.041933924
4523,0.037877448
4524,0.03300268
4525,0.03126933
4526,0.031236775
4527,0.02804075
4528,0.026600758
4529,0.026780305
4530,0.02642793
4531,0.025473382
4532,0.026302842
4533,0.030027138
4534,0.033280183
4535,0.036514733
4536,0.036219507
4537,0.03900695
4538,0.037651535
4539,0.03706462
4540,0.03219436
4541,0.031769313
4542,0.030642195
4543,0.027328152
4544,0.023545735
